date,石門(mm),霞雲(mm),高義(mm),嘎拉賀(mm),玉峰(mm),鎮西堡(mm),巴陵(mm),石門水庫流量(cms),temperature (C),precipitation (cm),evapotranspiration (CMSD),season
1982-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.53,0.0,3.66,9
1982-09-13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.65,16.33,0.01722,3.14,9
1982-09-14,1.4,3.0,4.0,1.0,2.0,1.0,1.0,20.71,16.63,0.16713799999999998,2.78,9
1982-09-15,0.5,1.0,2.0,5.0,2.0,2.0,1.0,19.62,19.93,0.22451500000000002,2.93,9
1982-09-16,0.0,1.0,0.0,7.0,1.0,6.0,1.0,23.01,18.43,0.38322,2.25,9
1982-09-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.48,18.63,0.007180000000000001,1.94,9
1982-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.84,19.23,0.0,1.71,9
1982-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51,19.73,0.0,1.49,9
1982-09-20,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.81,17.83,0.1101,1.12,9
1982-09-21,20.1,7.0,5.0,24.0,3.0,19.0,11.0,57.15,16.33,1.489247,0.88,9
1982-09-22,33.4,44.0,64.0,46.0,28.0,24.0,32.0,153.38,15.23,3.6074380000000006,14.0,9
1982-09-23,78.9,114.0,57.0,33.0,31.0,0.0,56.0,101.45,14.43,4.011683,15.3,9
1982-09-24,6.2,6.0,4.0,2.0,2.0,0.0,7.0,55.22,15.03,0.270204,15.9,9
1982-09-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.54,14.23,0.00817,15.2,9
1982-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.47,15.43,0.0,16.3,9
1982-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,17.33,0.0,18.3,9
1982-09-28,0.0,0.0,0.0,1.0,0.0,2.0,0.0,28.98,16.53,0.09193,17.4,9
1982-09-29,0.0,0.0,1.0,1.0,0.0,1.0,1.0,25.64,18.13,0.07245,19.2,9
1982-09-30,0.0,4.0,6.0,18.0,7.0,3.0,2.0,31.28,17.33,0.62934,18.3,9
1982-10-01,1.3,18.0,0.0,1.0,0.0,0.0,0.0,29.25,18.83,0.330221,18.0,10
1982-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68,18.93,0.0,18.1,10
1982-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.61,17.83,0.0,17.0,10
1982-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.35,18.03,0.0,16.6,10
1982-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42,18.33,0.0,14.7,10
1982-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.37,14.93,0.0,10.4,10
1982-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,15.13,0.0,9.38,10
1982-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,14.53,0.0,8.06,10
1982-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39,15.83,0.0,7.81,10
1982-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.13,15.93,0.0,6.97,10
1982-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,15.33,0.0,5.95,10
1982-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17,16.83,0.0,5.8,10
1982-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72,16.13,0.0,4.89,10
1982-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,18.13,0.0,4.87,10
1982-10-15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.46,18.33,0.037059999999999996,4.29,10
1982-10-16,0.0,0.0,0.0,5.0,0.0,0.0,0.0,17.1,16.13,0.09265,3.27,10
1982-10-17,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.82,14.53,0.07411999999999999,2.62,10
1982-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.26,16.43,0.0,2.63,10
1982-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,15.43,0.0,2.19,10
1982-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,14.43,0.0,1.83,10
1982-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.93,0.0,1.8,10
1982-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.03,14.93,0.0,1.5,10
1982-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16,15.43,0.0,1.38,10
1982-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.42,12.83,0.0,1.04,10
1982-10-25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.58,10.93,0.018529999999999998,0.84,10
1982-10-26,10.3,8.0,0.0,2.0,0.0,0.0,4.0,15.66,12.53,0.243581,0.85,10
1982-10-27,14.6,13.0,4.0,3.0,2.0,3.0,0.0,14.52,15.43,0.482512,0.922,10
1982-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.61,16.83,0.0,2.74,10
1982-10-29,0.0,0.0,9.0,1.0,1.0,0.0,4.0,12.85,18.03,0.13544,2.59,10
1982-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,17.63,0.0,2.2,10
1982-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55,16.93,0.0,1.84,10
1982-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.52,14.83,0.0,1.29,11
1982-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.87,13.93,0.0,1.1,11
1982-11-03,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.17,16.03,0.037059999999999996,1.14,11
1982-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.83,0.0,1.07,11
1982-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,17.53,0.0,0.995,11
1982-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93,16.73,0.0,0.84,11
1982-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47,15.43,0.0,0.693,11
1982-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,16.33,0.0,0.658,11
1982-11-09,0.0,0.0,0.0,2.0,0.0,0.0,1.0,14.54,15.03,0.04611,0.544,11
1982-11-10,17.7,36.0,4.0,4.0,5.0,0.0,4.0,11.09,7.13,0.8516589999999999,0.299,11
1982-11-11,6.9,9.0,8.0,11.0,8.0,2.0,10.0,11.23,7.83,0.666813,3.95,11
1982-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77,12.33,0.0,9.53,11
1982-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67,14.43,0.0,9.96,11
1982-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18,16.63,0.0,10.3,11
1982-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86,14.13,0.0,7.9,11
1982-11-16,2.0,1.0,1.0,2.0,0.0,0.0,0.0,17.26,12.23,0.06885,6.38,11
1982-11-17,64.8,42.0,36.0,22.0,45.0,31.0,31.0,20.81,11.93,3.372386,5.74,11
1982-11-18,1.6,3.0,4.0,6.0,5.0,7.0,4.0,14.27,14.23,0.5293319999999999,12.3,11
1982-11-19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,11.67,13.43,0.0006540000000000001,11.7,11
1982-11-20,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.09,13.13,0.02571,11.5,11
1982-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12,13.13,0.0,11.5,11
1982-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,14.93,0.0,12.9,11
1982-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76,14.13,0.0,12.3,11
1982-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,10.63,0.0,9.85,11
1982-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,13.03,0.0,11.4,11
1982-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16,16.23,0.0,13.9,11
1982-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,15.03,0.0,12.9,11
1982-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49,15.83,0.0,13.6,11
1982-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37,11.03,0.0,10.1,11
1982-11-30,39.3,20.0,10.0,7.0,7.0,12.0,10.0,8.68,7.13,1.2626810000000002,7.87,11
1982-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.83,0.0,8.22,12
1982-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83,12.03,0.0,10.1,12
1982-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,11.43,0.0,9.69,12
1982-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51,12.83,0.0,10.6,12
1982-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58,8.73,0.0,8.16,12
1982-12-06,2.2,6.0,4.0,8.0,3.0,5.0,6.0,8.91,5.73,0.549934,6.72,12
1982-12-07,0.8,4.0,8.0,4.0,5.0,4.0,5.0,8.45,7.83,0.438366,7.7,12
1982-12-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.71,11.33,0.036699999999999997,9.63,12
1982-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83,10.63,0.0,9.21,12
1982-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,12.83,0.0,10.6,12
1982-12-11,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.5,8.83,0.06197999999999999,8.22,12
1982-12-12,0.3,1.0,2.0,2.0,2.0,3.0,1.0,8.79,2.03,0.20497099999999996,5.25,12
1982-12-13,1.9,3.0,6.0,4.0,4.0,4.0,5.0,8.52,2.43,0.401363,5.39,12
1982-12-14,1.2,0.0,0.0,0.0,0.0,0.0,0.0,8.22,4.93,0.0039239999999999995,6.37,12
1982-12-15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,11.52,7.13,0.001635,7.36,12
1982-12-16,3.2,5.0,4.0,6.0,6.0,4.0,7.0,10.38,8.13,0.49295399999999995,7.85,12
1982-12-17,10.2,9.0,7.0,7.0,6.0,8.0,8.0,11.61,2.33,0.783054,5.35,12
1982-12-18,0.2,2.0,3.0,3.0,2.0,1.0,4.0,10.09,3.33,0.202174,5.73,12
1982-12-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.63,6.83,0.00817,7.22,12
1982-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.83,8.13,0.0,7.85,12
1982-12-21,6.7,3.0,1.0,2.0,2.0,1.0,1.0,12.96,6.53,0.17848899999999998,7.08,12
1982-12-22,15.5,11.0,4.0,3.0,2.0,3.0,2.0,11.26,5.63,0.469395,6.67,12
1982-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,8.63,0.0,8.11,12
1982-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67,10.73,0.0,9.27,12
1982-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.37,8.43,0.0,8.01,12
1982-12-26,4.3,1.0,3.0,3.0,3.0,1.0,2.0,12.62,1.53,0.187581,5.07,12
1982-12-27,19.6,15.0,14.0,14.0,13.0,22.0,16.0,12.75,3.43,1.7396319999999998,5.77,12
1982-12-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.87,7.03,0.009049999999999999,7.31,12
1982-12-29,0.4,0.0,2.0,2.0,2.0,3.0,2.0,10.53,9.93,0.197268,8.81,12
1982-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,11.73,0.0,9.87,12
1982-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33,10.43,0.0,9.1,12
1983-01-01,3.6,0.0,0.0,0.0,0.0,0.0,0.0,9.71,9.03,0.011772000000000001,8.37,1
1983-01-02,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10.15,7.43,0.0019619999999999998,7.55,1
1983-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.85,6.83,0.0,7.26,1
1983-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,10.33,0.0,9.09,1
1983-01-05,6.3,2.0,0.0,1.0,0.0,0.0,1.0,9.52,8.83,0.08234100000000001,8.27,1
1983-01-06,13.4,13.0,8.0,8.0,11.0,9.0,9.0,10.53,10.03,0.970188,8.92,1
1983-01-07,3.8,1.0,0.0,0.0,1.0,0.0,0.0,9.9,11.33,0.036685999999999996,9.69,1
1983-01-08,10.2,6.0,15.0,12.0,16.0,21.0,16.0,10.98,4.43,1.511124,6.2,1
1983-01-09,11.9,14.0,16.0,27.0,16.0,30.0,15.0,11.21,6.83,2.260693,7.26,1
1983-01-10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.52,5.43,0.05378000000000001,6.63,1
1983-01-11,4.2,0.0,0.0,0.0,0.0,0.0,0.0,18.74,8.43,0.013734000000000001,8.06,1
1983-01-12,3.6,1.0,0.0,0.0,0.0,0.0,0.0,15.54,4.33,0.028852,6.16,1
1983-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,4.03,0.0,6.04,1
1983-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.12,6.53,0.0,7.12,1
1983-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.14,8.83,0.0,8.27,1
1983-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,11.83,0.0,9.99,1
1983-01-17,0.3,0.0,0.0,1.0,0.0,0.0,0.0,10.45,11.43,0.019511,9.75,1
1983-01-18,13.7,7.0,6.0,5.0,7.0,10.0,8.0,12.22,6.23,0.7956890000000001,6.98,1
1983-01-19,0.6,0.0,2.0,1.0,1.0,2.0,0.0,11.95,2.73,0.11741199999999999,5.53,1
1983-01-20,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.16,1.73,0.02758,5.17,1
1983-01-21,1.0,1.0,1.0,0.0,1.0,2.0,0.0,11.22,2.73,0.1091,5.53,1
1983-01-22,16.3,12.0,8.0,12.0,16.0,2.0,6.0,12.45,0.83,0.7885609999999998,4.86,1
1983-01-23,23.9,23.0,21.0,28.0,28.0,0.0,17.0,29.79,3.43,1.516293,5.8,1
1983-01-24,15.4,2.0,0.0,2.0,0.0,28.0,1.0,22.68,3.13,1.158228,5.68,1
1983-01-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.61,3.93,0.036699999999999997,6.0,1
1983-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68,5.83,0.0,6.8,1
1983-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,7.03,0.0,7.36,1
1983-01-28,0.2,0.0,0.0,1.0,1.0,1.0,0.0,14.97,9.33,0.063064,8.53,1
1983-01-29,19.0,8.0,1.0,1.0,3.0,3.0,2.0,16.15,10.03,0.37520999999999993,8.92,1
1983-01-30,41.9,51.0,30.0,18.0,35.0,30.0,26.0,50.37,10.93,3.174333,9.45,1
1983-01-31,1.2,0.0,0.0,0.0,0.0,0.0,0.0,35.91,11.53,0.0039239999999999995,9.81,1
1983-02-01,56.1,0.0,0.0,0.0,0.0,0.0,0.0,25.24,12.73,0.183447,11.6,2
1983-02-02,3.2,48.0,44.0,48.0,39.0,53.0,43.0,39.06,7.43,4.693494,8.27,2
1983-02-03,0.0,6.0,4.0,4.0,2.0,3.0,4.0,57.24,4.03,0.36994000000000005,6.61,2
1983-02-04,7.0,7.0,10.0,11.0,11.0,11.0,10.0,41.29,2.43,1.00116,5.94,2
1983-02-05,49.2,40.0,29.0,28.0,33.0,36.0,27.0,50.15,3.13,3.4023440000000003,6.22,2
1983-02-06,67.9,68.0,76.0,70.0,86.0,84.0,105.0,201.24,6.03,7.952023,7.55,2
1983-02-07,31.9,38.0,18.0,14.0,12.0,26.0,12.0,198.39,3.83,2.308793,6.52,2
1983-02-08,2.4,5.0,6.0,5.0,6.0,5.0,4.0,118.83,3.83,0.49769800000000003,6.52,2
1983-02-09,1.2,6.0,10.0,16.0,15.0,21.0,11.0,88.53,6.23,1.462534,7.65,2
1983-02-10,77.3,73.0,73.0,62.0,71.0,65.0,67.0,113.25,6.23,6.746511000000001,7.65,2
1983-02-11,28.8,37.0,44.0,55.0,37.0,59.0,47.0,276.55,5.23,4.961076,7.16,2
1983-02-12,4.2,5.0,7.0,10.0,7.0,9.0,8.0,213.02,3.43,0.7945840000000001,6.35,2
1983-02-13,4.3,9.0,8.0,9.0,9.0,11.0,7.0,141.35,4.93,0.9315810000000001,7.02,2
1983-02-14,4.7,1.0,1.0,0.0,0.0,1.0,0.0,108.96,5.83,0.077319,7.45,2
1983-02-15,65.6,62.0,52.0,47.0,44.0,45.0,49.0,173.14,6.63,4.980092,7.85,2
1983-02-16,34.4,37.0,35.0,48.0,41.0,55.0,37.0,203.95,6.73,4.567568,7.9,2
1983-02-17,0.9,2.0,1.0,2.0,0.0,0.0,1.0,195.25,6.63,0.091383,7.85,2
1983-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.72,7.73,0.0,8.43,2
1983-02-19,1.7,1.0,0.0,0.0,0.0,0.0,0.0,99.47,6.23,0.022639,7.65,2
1983-02-20,27.6,29.0,30.0,29.0,25.0,28.0,24.0,97.18,5.33,2.7923419999999997,7.21,2
1983-02-21,11.3,8.0,2.0,6.0,10.0,8.0,7.0,103.33,3.43,0.729861,6.35,2
1983-02-22,0.0,1.0,1.0,1.0,1.0,1.0,0.0,92.19,8.23,0.08765999999999999,8.71,2
1983-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.77,9.43,0.0,9.4,2
1983-02-24,17.1,13.0,4.0,0.0,3.0,1.0,3.0,71.3,8.03,0.396027,8.6,2
1983-02-25,32.7,31.0,16.0,21.0,21.0,33.0,19.0,88.82,5.53,2.690089,7.3,2
1983-02-26,19.8,20.0,19.0,21.0,22.0,25.0,19.0,93.63,7.23,2.1981159999999997,8.16,2
1983-02-27,10.1,6.0,8.0,5.0,8.0,8.0,7.0,109.68,8.43,0.707907,8.82,2
1983-02-28,1.8,0.0,0.0,0.0,0.0,0.0,1.0,118.51,8.53,0.014936,8.88,2
1983-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6,13.23,0.0,13.6,3
1983-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.86,15.03,0.0,15.2,3
1983-03-03,5.1,5.0,1.0,0.0,2.0,0.0,0.0,56.44,13.63,0.12460700000000002,13.9,3
1983-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8,3.83,0.0,7.44,3
1983-03-05,28.0,27.0,19.0,12.0,19.0,19.0,18.0,61.5,1.73,1.92693,6.45,3
1983-03-06,0.0,0.0,0.0,2.0,0.0,1.0,4.0,51.45,4.23,0.10996000000000002,7.64,3
1983-03-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.57,4.23,0.009049999999999999,7.64,3
1983-03-08,14.1,30.0,5.0,9.0,9.0,10.0,6.0,96.58,6.43,1.252047,8.83,3
1983-03-09,33.9,47.0,45.0,38.0,46.0,45.0,40.0,89.09,9.93,4.329183,11.1,3
1983-03-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.46,6.43,0.01708,8.83,3
1983-03-11,10.6,16.0,16.0,16.0,15.0,15.0,17.0,92.89,8.63,1.5471920000000001,10.2,3
1983-03-12,25.9,20.0,10.0,15.0,11.0,19.0,9.0,215.77,10.53,1.6436730000000002,11.5,3
1983-03-13,78.7,73.0,56.0,39.0,49.0,49.0,47.3,197.46,5.03,5.262564,8.05,3
1983-03-14,25.5,28.0,33.0,20.0,25.0,29.0,23.0,158.34,5.73,2.653785,8.44,3
1983-03-15,7.3,3.0,2.0,3.0,5.0,8.0,3.0,159.43,7.53,0.5036909999999999,9.49,3
1983-03-16,38.7,25.0,23.0,16.0,26.0,27.0,19.0,210.52,6.13,2.387469,8.66,3
1983-03-17,51.8,45.0,43.0,33.0,54.0,60.0,38.0,261.45,3.73,4.834406,7.39,3
1983-03-18,22.3,29.0,36.0,38.0,40.0,36.0,37.0,215.18,6.53,3.509751,8.89,3
1983-03-19,6.3,12.0,13.0,14.0,16.0,22.0,15.0,166.23,8.13,1.649221,9.86,3
1983-03-20,1.5,1.0,1.0,1.0,1.0,1.0,1.0,139.81,10.63,0.10161499999999998,11.6,3
1983-03-21,53.0,35.0,33.0,23.0,32.0,20.0,26.0,189.15,11.93,2.66597,12.6,3
1983-03-22,24.0,26.0,29.0,22.0,42.0,62.0,30.0,245.01,13.43,4.01561,13.8,3
1983-03-23,5.6,6.0,5.0,0.0,5.0,8.0,6.0,140.53,17.03,0.545442,17.1,3
1983-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.24,9.33,0.0,10.7,3
1983-03-25,19.6,26.0,21.0,14.0,31.0,10.0,30.0,265.65,8.53,1.8002420000000001,10.1,3
1983-03-26,119.3,110.0,88.0,100.0,111.0,124.0,92.0,408.13,8.03,11.021250999999998,9.8,3
1983-03-27,10.0,17.0,19.0,17.0,19.0,22.0,18.0,242.98,9.93,1.9000200000000003,11.1,3
1983-03-28,9.1,15.0,11.0,7.0,9.0,8.0,5.0,176.35,9.93,0.9090070000000001,11.1,3
1983-03-29,37.9,35.0,26.0,23.0,27.0,25.0,25.0,149.44,8.33,2.697953,9.99,3
1983-03-30,8.9,5.0,2.0,1.0,1.0,1.0,1.0,175.12,7.63,0.20230300000000004,9.55,3
1983-03-31,20.4,18.0,6.0,4.0,8.0,2.0,7.0,116.29,6.23,0.6914779999999999,8.72,3
1983-04-01,11.1,7.0,1.0,0.0,1.0,0.0,0.0,92.17,9.33,0.17120700000000003,12.2,4
1983-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.13,9.53,0.0,12.4,4
1983-04-03,0.0,0.0,0.0,1.0,0.0,1.0,0.0,70.63,13.03,0.05523,15.4,4
1983-04-04,5.3,5.0,2.0,2.0,1.0,4.0,1.0,67.77,10.83,0.31916100000000003,13.4,4
1983-04-05,14.7,16.0,18.0,21.0,20.0,25.0,20.0,78.67,10.03,2.0996390000000003,12.8,4
1983-04-06,11.7,18.0,13.0,8.0,11.0,17.0,8.0,72.6,9.83,1.375429,12.6,4
1983-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.76,13.93,0.0,16.3,4
1983-04-08,25.6,16.0,22.0,20.0,35.0,24.0,18.0,76.24,14.53,2.202332,16.9,4
1983-04-09,0.5,1.0,1.0,0.0,0.0,1.0,0.0,65.91,14.73,0.063585,17.1,4
1983-04-10,4.0,4.0,8.0,12.0,12.0,12.0,8.0,61.84,14.43,0.9680799999999999,16.8,4
1983-04-11,2.4,0.0,0.0,0.0,0.0,0.0,0.0,55.53,16.33,0.007847999999999999,18.9,4
1983-04-12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,48.99,16.23,0.026129999999999997,18.7,4
1983-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.88,17.63,0.0,20.4,4
1983-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.29,17.43,0.0,20.1,4
1983-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.69,17.63,0.0,20.4,4
1983-04-16,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44.05,9.13,0.03416,12.1,4
1983-04-17,11.6,11.0,9.0,13.0,12.0,7.0,12.0,42.62,11.13,0.991892,13.7,4
1983-04-18,7.2,2.0,8.0,5.0,4.0,8.0,4.0,39.76,13.53,0.574234,15.9,4
1983-04-19,0.4,0.0,0.0,1.0,1.0,1.0,0.0,35.0,17.63,0.063718,20.4,4
1983-04-20,3.2,0.0,0.0,0.0,0.0,0.0,0.0,34.11,12.83,0.010464000000000001,15.2,4
1983-04-21,0.8,0.0,0.0,0.0,0.0,0.0,0.0,30.94,14.03,0.0026160000000000003,16.4,4
1983-04-22,0.1,0.0,0.0,0.0,0.0,0.0,0.0,32.99,13.03,0.00032700000000000003,15.4,4
1983-04-23,11.0,9.0,2.0,3.0,4.0,6.0,0.0,30.6,16.53,0.51054,19.1,4
1983-04-24,0.2,0.0,0.0,0.0,0.0,0.0,0.0,29.67,17.33,0.0006540000000000001,20.0,4
1983-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.68,17.73,0.0,20.5,4
1983-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.57,18.43,0.0,21.4,4
1983-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.42,16.83,0.0,19.4,4
1983-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.45,18.73,0.0,19.2,4
1983-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.28,14.73,0.0,12.6,4
1983-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.13,0.0,11.3,4
1983-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,15.23,0.0,10.8,5
1983-05-02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.8,13.33,0.035609999999999996,8.21,5
1983-05-03,0.0,1.0,4.0,5.0,7.0,8.0,8.0,4.55,15.63,0.55867,8.22,5
1983-05-04,0.0,0.0,0.0,9.0,0.0,0.0,5.0,10.01,17.83,0.21202000000000001,13.7,5
1983-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.82,18.63,0.0,12.0,5
1983-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.69,18.43,0.0,9.71,5
1983-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.33,0.0,7.48,5
1983-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78,18.33,0.0,6.62,5
1983-05-09,0.0,11.0,26.0,1.0,4.0,11.0,21.0,23.53,14.53,1.0413,4.34,5
1983-05-10,36.8,19.0,9.0,2.0,4.0,2.0,4.0,22.97,16.93,0.693766,17.3,5
1983-05-11,21.5,10.0,6.0,6.0,6.0,3.0,6.0,23.77,17.13,0.6087849999999999,21.7,5
1983-05-12,1.1,29.0,2.0,0.0,1.0,1.0,0.0,24.41,16.43,0.559137,20.8,5
1983-05-13,0.8,1.0,1.0,0.0,0.0,1.0,1.0,21.14,20.13,0.073616,26.0,5
1983-05-14,0.0,11.0,2.0,3.0,5.0,0.0,0.0,19.47,16.33,0.29571000000000003,20.7,5
1983-05-15,0.0,0.0,1.0,1.0,2.0,1.0,2.0,19.62,18.13,0.09586000000000001,22.2,5
1983-05-16,0.9,0.0,0.0,4.0,0.0,0.0,0.0,22.33,11.13,0.07706299999999999,12.0,5
1983-05-17,26.1,17.0,7.0,3.0,5.0,1.0,4.0,17.43,13.23,0.597287,12.1,5
1983-05-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.22,17.03,0.009049999999999999,19.4,5
1983-05-19,0.0,2.0,2.0,1.0,0.0,1.0,0.0,17.72,16.13,0.10573000000000002,15.4,5
1983-05-20,1.0,2.0,0.0,2.0,0.0,1.0,0.0,18.04,16.93,0.11118999999999998,13.6,5
1983-05-21,1.0,2.0,3.0,16.0,3.0,2.0,2.0,16.98,16.13,0.47146,10.9,5
1983-05-22,11.0,12.0,12.0,0.0,13.0,17.0,15.0,44.35,17.13,1.1919600000000001,13.9,5
