date,石門(mm),霞雲(mm),高義(mm),嘎拉賀(mm),玉峰(mm),鎮西堡(mm),巴陵(mm),石門水庫流量(cms),temperature
1985-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.31,5.53
1985-12-12,15.0,14.0,14.0,8.0,9.0,6.0,11.0,24.12,3.73
1985-12-13,12.0,27.0,34.0,35.0,33.0,40.0,37.0,22.59,5.83
1985-12-14,3.0,1.0,0.0,0.0,1.0,0.0,1.0,23.78,5.43
1985-12-15,11.0,2.0,3.0,4.0,4.0,3.0,5.0,14.65,1.93
1985-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.13
1985-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.62,2.23
1985-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87,6.13
1985-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.56,6.63
1985-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.08,6.93
1985-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,8.93
1985-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44,7.53
1985-12-23,0.0,1.0,0.0,2.0,0.0,0.0,0.0,16.49,4.73
1985-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,5.13
1985-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95,7.63
1985-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.58,9.13
1985-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72,8.43
1985-12-28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.64,9.83
1985-12-29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.49,11.43
1985-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68,12.33
1985-12-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.61,5.23
1986-01-01,51.0,48.0,42.0,41.0,37.0,40.0,44.0,157.42,0.73
1986-01-02,8.1,0.0,0.0,6.0,1.0,7.0,1.0,78.46,4.83
1986-01-03,6.0,11.0,8.0,11.0,9.0,20.0,12.0,47.88,5.53
1986-01-04,13.0,6.0,4.0,4.0,2.0,5.0,4.0,53.81,2.33
1986-01-05,15.0,0.0,0.0,1.0,0.0,0.0,0.0,40.98,-0.77
1986-01-06,18.0,0.0,0.0,0.0,0.0,0.0,0.0,37.48,1.73
1986-01-07,7.0,0.0,0.0,0.0,0.0,0.0,0.0,29.77,4.33
1986-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85,3.53
1986-01-09,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.21,3.43
1986-01-10,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.22,5.63
1986-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.65,8.53
1986-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.12,8.23
1986-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.91,5.23
1986-01-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84,7.43
1986-01-15,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95,7.23
1986-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.89,6.63
1986-01-17,34.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05,8.83
1986-01-18,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.31,10.73
1986-01-19,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84,7.73
1986-01-20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.07,7.93
1986-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27,6.53
1986-01-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,2.13
1986-01-23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.17,2.53
1986-01-24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.54,6.23
1986-01-25,4.0,1.0,0.0,0.0,0.0,0.0,0.0,12.59,5.63
1986-01-26,11.0,1.0,1.0,1.0,0.0,0.0,1.0,10.27,3.83
1986-01-27,28.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68,3.13
1986-01-28,19.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,5.93
1986-01-29,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,8.63
1986-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71,10.63
1986-01-31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.53,7.63
1986-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,7.93
1986-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.57,7.53
1986-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,6.13
1986-02-04,0.0,6.0,1.0,2.0,2.0,1.0,3.0,5.82,3.93
1986-02-05,0.0,10.0,4.0,3.0,3.0,2.0,4.0,12.2,7.03
1986-02-06,0.0,15.0,14.0,15.0,11.0,14.0,13.0,17.77,3.33
1986-02-07,0.0,3.0,5.0,4.0,4.0,2.0,6.0,15.74,2.13
1986-02-08,0.0,0.0,1.0,4.0,2.0,3.0,3.0,16.74,2.03
1986-02-09,0.0,3.0,2.0,2.0,1.0,2.0,3.0,9.36,5.93
1986-02-10,0.0,10.0,12.0,9.0,8.0,17.0,10.0,13.84,2.93
1986-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.53,3.93
1986-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,5.43
1986-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.61,8.33
1986-02-14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.98,10.33
1986-02-15,0.0,15.0,10.0,13.0,8.0,0.0,9.0,13.7,5.03
1986-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08,6.53
1986-02-17,0.0,27.0,23.0,22.0,21.0,26.0,21.0,20.68,8.03
1986-02-18,0.0,15.0,19.0,18.0,31.0,17.0,15.0,41.93,6.13
1986-02-19,0.0,18.0,16.0,11.0,11.0,14.0,12.0,40.87,5.53
1986-02-20,0.0,3.0,8.0,9.0,7.0,9.0,7.0,32.1,3.53
1986-02-21,0.0,4.0,5.0,2.0,3.0,9.0,3.0,33.53,0.63
1986-02-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.13,2.13
1986-02-23,0.0,0.0,1.0,0.0,0.0,1.0,1.0,22.04,3.93
1986-02-24,0.0,4.0,4.0,5.0,5.0,4.0,5.0,29.09,3.93
1986-02-25,0.0,0.0,0.0,1.0,0.0,2.0,0.0,21.67,5.23
1986-02-26,0.0,9.0,4.0,6.0,5.0,5.0,7.0,19.87,4.83
1986-02-27,0.0,25.0,27.0,14.0,19.0,15.0,19.0,27.49,1.93
1986-02-28,0.0,23.0,24.0,15.0,30.0,9.0,19.0,42.22,-0.37
1986-03-01,0.0,8.0,5.0,0.0,9.0,0.0,11.0,70.5,-1.37
1986-03-02,21.0,17.0,20.0,18.0,15.0,3.0,5.0,68.56,-2.07
1986-03-03,3.0,6.0,10.0,0.0,11.0,3.0,0.0,49.24,1.13
1986-03-04,0.0,0.0,0.0,18.0,0.0,0.0,23.0,39.27,4.13
1986-03-05,0.0,0.0,0.0,2.0,0.0,14.0,1.0,38.0,7.23
1986-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,8.13
1986-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.58,9.03
1986-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,10.93
1986-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.07,11.73
1986-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,10.23
1986-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,8.03
1986-03-12,3.0,8.0,29.0,29.0,21.0,25.0,36.0,29.3,10.83
1986-03-13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.71,13.43
1986-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,14.83
1986-03-15,16.0,20.0,29.0,0.0,16.0,26.0,0.0,37.45,12.43
1986-03-16,7.0,12.0,2.0,0.0,0.0,5.0,0.0,81.73,7.93
1986-03-17,81.0,76.0,79.0,61.0,64.0,65.0,61.0,130.2,7.43
1986-03-18,2.0,2.0,0.0,0.0,0.0,0.0,0.0,109.21,10.43
1986-03-19,90.0,76.0,56.0,28.0,57.0,51.0,33.0,199.82,6.03
1986-03-20,19.0,14.0,18.0,12.0,15.0,28.0,13.0,161.87,9.03
1986-03-21,30.0,33.0,29.0,19.0,28.0,23.0,27.0,119.68,8.33
1986-03-22,21.0,11.0,7.0,6.0,7.0,6.0,7.0,107.98,4.23
1986-03-23,42.0,26.0,20.0,18.0,17.0,15.0,19.0,105.12,4.03
1986-03-24,0.0,0.0,1.0,0.0,0.0,1.0,0.0,76.37,5.53
1986-03-25,1.0,3.0,3.0,7.0,8.0,3.0,5.0,80.36,8.53
1986-03-26,30.0,19.0,19.0,22.0,18.0,16.0,23.0,73.6,8.73
1986-03-27,15.0,7.0,4.0,1.0,3.0,6.0,2.0,65.11,11.13
1986-03-28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,132.2,10.73
1986-03-29,101.0,86.0,60.0,53.0,61.0,57.0,53.0,160.42,11.73
1986-03-30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,104.7,11.63
1986-03-31,44.0,22.0,6.0,3.0,6.0,3.0,5.0,87.75,5.53
1986-04-01,2.0,0.0,1.0,1.0,0.0,0.0,0.0,70.64,6.73
1986-04-02,6.0,4.0,2.0,3.0,4.0,4.0,2.0,60.93,9.23
1986-04-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.06,13.43
1986-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.76,12.63
1986-04-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42.14,10.73
1986-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.04,10.43
1986-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.42,11.43
1986-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.94,14.63
1986-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.88,15.53
1986-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.14,16.63
1986-04-11,2.0,5.0,0.0,2.0,0.0,1.0,0.0,31.52,10.83
1986-04-12,4.0,2.0,0.0,0.0,0.0,0.0,0.0,23.51,10.53
1986-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.08,14.43
1986-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.13,16.33
1986-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.11,12.93
1986-04-16,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.57,9.73
1986-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,12.83
1986-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,16.93
1986-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.13,16.93
1986-04-20,45.0,89.0,42.0,11.0,23.0,4.0,21.0,51.01,12.83
1986-04-21,26.0,18.0,16.0,19.0,18.0,20.0,18.0,37.67,9.93
1986-04-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,9.73
1986-04-23,11.0,10.0,7.0,10.0,7.0,6.0,7.0,29.09,11.23
1986-04-24,1.0,1.0,2.0,2.0,3.0,5.0,3.0,26.37,14.83
1986-04-25,7.0,3.0,2.0,0.0,0.0,0.0,0.0,22.51,16.93
1986-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.26,18.23
1986-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.88,18.53
1986-04-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.61,14.83
1986-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.64,13.43
1986-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.03,14.53
1986-05-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.07,16.93
1986-05-02,0.0,1.0,0.0,5.0,0.0,0.0,0.0,20.24,17.73
1986-05-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.12,15.53
1986-05-04,1.0,2.0,1.0,0.0,0.0,0.0,0.0,16.04,13.13
1986-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.19,14.53
1986-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06,14.13
1986-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,13.93
1986-05-08,2.0,2.0,0.0,0.0,0.0,2.0,1.0,13.41,15.13
1986-05-09,6.0,1.0,0.0,0.0,0.0,0.0,0.0,13.53,17.43
1986-05-10,0.0,7.0,12.0,0.0,0.0,0.0,5.0,12.44,17.23
1986-05-11,1.0,3.0,3.0,4.0,2.0,4.0,2.0,13.12,16.83
1986-05-12,1.0,15.0,9.0,17.0,32.0,17.0,12.0,24.79,14.83
1986-05-13,28.0,20.0,20.0,19.0,23.0,26.0,21.0,32.84,16.53
1986-05-14,6.0,6.0,5.0,5.0,8.0,17.0,5.0,101.1,16.33
1986-05-15,135.0,52.0,34.0,22.0,39.0,20.0,39.0,44.23,16.03
1986-05-16,0.0,0.0,1.0,11.0,12.0,12.0,5.0,29.98,16.33
1986-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.07,18.53
1986-05-18,0.0,0.0,0.0,0.0,0.0,3.0,1.0,21.5,18.53
1986-05-19,1.0,3.0,4.0,9.0,7.0,19.0,10.0,25.85,18.93
1986-05-20,3.0,20.0,5.0,16.0,3.0,3.0,6.0,27.62,18.83
1986-05-21,1.0,5.0,4.0,10.0,1.0,5.0,1.0,67.15,11.53
1986-05-22,108.0,71.0,45.0,45.0,52.0,52.0,50.0,388.91,8.43
1986-05-23,125.0,132.0,113.0,126.0,140.0,113.0,131.0,238.29,11.63
1986-05-24,5.0,9.0,2.0,15.0,15.0,33.0,7.0,148.31,16.43
1986-05-25,0.0,0.0,0.0,0.0,0.0,2.0,1.0,98.71,18.23
1986-05-26,0.0,0.0,0.0,0.0,0.0,52.0,0.0,75.74,18.33
1986-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.43,16.23
1986-05-28,43.0,76.0,76.0,131.0,91.0,0.0,98.0,142.53,17.93
1986-05-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.31,19.63
1986-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.49,15.63
1986-05-31,6.0,4.0,3.0,3.0,2.0,2.0,4.0,70.0,17.63
1986-06-01,0.0,14.0,16.0,17.0,29.0,10.0,15.0,70.59,18.23
1986-06-02,11.0,0.0,3.0,0.0,5.0,8.0,1.0,64.51,19.1
1986-06-03,0.0,15.0,26.0,2.0,0.0,5.0,0.0,133.8,18.2
1986-06-04,28.0,125.0,61.0,54.0,81.0,53.0,42.0,150.94,17.6
1986-06-05,22.0,57.0,61.0,12.0,42.0,3.0,24.0,166.96,15.6
1986-06-06,50.0,59.0,44.0,34.0,30.0,18.0,45.0,202.31,14.8
1986-06-07,39.0,44.0,27.0,29.0,22.0,29.0,34.0,175.49,12.9
1986-06-08,63.0,38.0,23.0,39.0,42.0,37.0,31.0,200.66,13.4
1986-06-09,24.0,11.0,4.0,6.0,4.0,22.0,4.0,143.62,15.8
1986-06-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.97,17.7
1986-06-11,0.0,0.0,0.0,2.0,0.0,2.0,1.0,89.46,18.8
1986-06-12,1.0,0.0,0.0,3.0,4.0,23.0,0.0,105.55,8.3
1986-06-13,38.0,16.0,21.0,0.0,7.0,8.0,7.0,99.31,8.6
1986-06-14,0.0,39.0,5.0,5.0,0.0,1.0,0.0,80.35,19
1986-06-15,0.0,35.0,0.0,0.0,2.0,0.0,0.0,77.5,18.9
1986-06-16,1.0,25.0,1.0,4.0,0.0,7.0,0.0,67.06,20.2
1986-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9,20.2
1986-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.48,19.6
1986-06-19,69.0,39.0,15.0,14.0,52.0,37.0,21.0,77.26,19.3
1986-06-20,17.0,6.0,37.0,22.0,19.0,17.0,10.0,76.93,19.9
1986-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,18.9
1986-06-22,41.0,2.0,13.0,37.0,32.0,17.0,42.0,86.53,19.7
1986-06-23,24.0,5.0,0.0,0.0,1.0,0.0,0.0,64.97,21.3
1986-06-24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,158.43,18.4
1986-06-25,77.0,74.0,59.0,100.0,62.0,47.0,56.0,103.01,18.2
1986-06-26,3.0,28.0,20.0,0.0,1.0,13.0,54.0,94.71,18.2
1986-06-27,1.0,1.0,2.0,37.0,0.0,15.0,11.0,91.5,18.8
1986-06-28,0.0,28.0,0.0,46.0,0.0,1.0,7.0,75.87,20.2
1986-06-29,0.0,0.0,0.0,9.0,0.0,0.0,0.0,65.32,21.4
1986-06-30,0.0,0.0,0.0,16.0,0.0,7.0,0.0,60.75,21.5
1986-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.71,22.83
1986-07-02,0.0,16.0,0.0,0.0,0.0,0.0,0.0,97.13,20.43
1986-07-03,78.0,39.0,32.0,16.0,74.0,64.0,13.0,142.46,20.13
1986-07-04,10.0,31.0,12.0,27.0,8.0,1.0,11.0,90.25,19.73
1986-07-05,9.0,4.0,2.0,29.0,10.0,20.0,5.0,77.48,20.93
1986-07-06,1.0,0.0,1.0,5.0,0.0,13.0,5.0,69.88,21.63
1986-07-07,0.0,31.0,0.0,0.0,0.0,0.0,0.0,64.17,21.23
1986-07-08,0.0,2.0,0.0,1.0,0.0,1.0,7.0,54.2,21.23
1986-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.85,23.83
1986-07-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.48,21.73
1986-07-11,0.0,0.0,0.0,7.0,1.0,2.0,5.0,43.58,19.83
1986-07-12,3.0,0.0,1.0,2.0,1.0,2.0,2.0,42.61,18.93
1986-07-13,60.0,13.0,3.0,1.0,13.0,1.0,2.0,54.48,18.83
1986-07-14,31.0,5.0,18.0,1.0,70.0,33.0,3.0,58.65,19.53
1986-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.64,21.43
1986-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.24,20.33
1986-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.23,20.93
1986-07-18,0.0,0.0,1.0,29.0,3.0,15.0,15.0,48.08,19.83
1986-07-19,43.0,17.0,8.0,13.0,3.0,3.0,18.0,47.2,19.13
1986-07-20,13.0,1.0,1.0,0.0,2.0,1.0,0.0,39.79,20.03
1986-07-21,1.0,0.0,1.0,1.0,0.0,1.0,0.0,36.53,20.93
1986-07-22,6.0,0.0,0.0,0.0,1.0,0.0,0.0,27.82,20.83
1986-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.43,21.63
1986-07-24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.24,21.93
1986-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,21.83
1986-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.65,19.93
1986-07-27,0.0,0.0,0.0,1.0,0.0,2.0,2.0,22.07,21.03
1986-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.71,20.53
1986-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.82,20.33
1986-07-30,9.0,0.0,2.0,0.0,0.0,0.0,0.0,22.05,20.73
1986-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.31,21.63
1986-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68,22.53
1986-08-02,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.38,20.03
1986-08-03,0.0,0.0,45.0,20.0,0.0,13.0,13.0,23.84,19.53
1986-08-04,2.0,3.0,0.0,1.0,0.0,1.0,0.0,20.61,20.03
1986-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24,21.03
1986-08-06,0.0,15.0,0.0,9.0,20.0,38.0,13.0,33.75,19.83
1986-08-07,11.0,70.0,45.0,29.0,3.0,2.0,20.0,31.02,20.13
1986-08-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.31,20.83
1986-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.44,21.83
1986-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69,22.53
1986-08-11,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.46,21.73
1986-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.82,21.23
1986-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.08,20.83
1986-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.33,21.03
1986-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.19,21.93
1986-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,21.33
1986-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.97,20.63
1986-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.98,21.23
1986-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,21.23
1986-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47,21.23
1986-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33,20.33
1986-08-22,80.0,3.0,1.0,0.0,2.0,2.0,0.0,347.93,16.23
1986-08-23,175.0,283.0,258.0,123.0,251.0,146.0,131.0,319.13,14.93
1986-08-24,63.0,112.0,121.0,38.0,58.0,41.0,81.0,1179.04,16.43
1986-08-25,159.0,224.0,297.0,280.9,236.0,218.0,256.0,583.71,19.33
1986-08-26,0.0,1.0,1.0,18.0,3.0,4.0,11.0,274.5,17.63
1986-08-27,25.0,24.0,38.0,29.0,21.0,20.0,25.0,197.38,21.43
1986-08-28,0.0,0.0,0.0,1.0,0.0,4.0,0.0,139.96,20.83
1986-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.66,20.83
1986-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.83,21.33
1986-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.97,20.93
1986-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.67,21.23
1986-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.74,21.13
1986-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.42,21.63
1986-09-04,0.0,0.0,0.0,3.0,0.0,0.0,2.0,55.22,22.53
1986-09-05,0.0,0.0,0.0,1.0,0.0,0.0,3.0,51.24,22.03
1986-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.45,21.53
1986-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.17,20.83
1986-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.36,21.03
1986-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,21.03
1986-09-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.32,21.63
1986-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.13,21.43
1986-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.14,20.63
1986-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,20.33
1986-09-14,0.0,13.0,0.0,18.0,7.0,15.0,4.0,29.63,20.63
1986-09-15,0.0,0.0,0.0,0.0,0.0,4.0,0.0,31.21,18.23
1986-09-16,5.0,4.0,0.0,1.0,0.0,0.0,4.0,32.75,16.23
1986-09-17,19.0,12.0,5.0,5.0,3.0,2.0,9.0,33.11,13.93
1986-09-18,13.0,23.0,16.0,12.0,10.0,5.0,27.0,187.77,13.23
1986-09-19,142.0,148.0,167.0,180.0,127.0,174.0,257.0,1385.24,16.13
1986-09-20,68.0,179.0,171.0,131.0,83.0,187.0,211.0,390.57,13.53
1986-09-21,48.0,22.0,4.0,5.0,3.0,4.0,4.0,221.92,13.03
1986-09-22,1.0,0.0,22.0,4.0,0.0,3.0,2.0,154.16,15.63
1986-09-23,0.0,0.0,0.0,8.0,0.0,8.0,3.0,135.68,16.03
1986-09-24,0.0,2.0,0.0,37.0,11.0,36.0,35.0,159.23,15.63
1986-09-25,0.0,0.0,0.0,0.0,0.0,17.0,1.0,131.86,15.73
1986-09-26,0.0,0.0,0.0,2.0,0.0,1.0,0.0,111.15,15.03
1986-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.87,14.73
1986-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.49,14.03
1986-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.21,14.43
1986-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11,14.23
1986-10-01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,60.78,13.03
1986-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.86,13.83
1986-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.35,14.73
1986-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.18,14.83
1986-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47,15.53
1986-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75,15.23
1986-10-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.76,15.03
1986-10-08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.18,16.53
1986-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.59,16.33
1986-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.13,15.33
1986-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.96,14.03
1986-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.05,13.43
1986-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.43,14.33
1986-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,15.23
1986-10-15,0.0,0.0,0.0,4.0,0.0,4.0,0.0,28.61,15.43
1986-10-16,0.0,0.0,0.0,5.0,0.0,0.0,0.0,28.98,18.53
1986-10-17,0.0,0.0,0.0,2.0,0.0,12.0,0.0,29.88,18.53
1986-10-18,0.0,7.0,8.0,4.0,36.0,9.0,6.0,26.64,17.93
1986-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.65,16.43
1986-10-20,0.0,0.0,0.0,2.0,0.0,0.0,1.0,23.99,18.63
1986-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,18.53
1986-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.34,14.43
1986-10-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.42,14.03
1986-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,15.83
1986-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61,17.83
1986-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,17.23
1986-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.57,16.33
1986-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,14.93
1986-10-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.62,10.23
